x,y,z
-4.473134285714285285e-01,-2.157547333333333039e+00,-1.971437619047619327e-01
-3.554219473684210318e-01,-2.159768473684211099e+00,-2.011435263157894948e-01
-4.855010000000000159e-01,-2.139258199999999999e+00,-1.957117999999999913e-01
-3.742327777777777476e-01,-2.133162444444444805e+00,-1.978952222222222224e-01
-4.453920769230770293e-01,-2.152567038461537852e+00,-1.752966538461538659e-01
-3.580719500000000277e-01,-2.158809299999999709e+00,-1.751534000000000424e-01
-4.866135000000000321e-01,-2.142871500000000040e+00,-1.787230000000000207e-01
-3.659256000000000175e-01,-2.128743866666666484e+00,-1.760126000000000190e-01
-2.919470500000000412e-01,-2.163478500000000526e+00,-1.968893499999999908e-01
-2.880436666666665868e-01,-2.162394944444444356e+00,-1.750632777777777760e-01
-3.146507500000000346e-01,-2.136617750000000093e+00,-1.754100000000000104e-01
-8.427199999999999969e-02,-2.228673000000000126e+00,-2.253979999999999873e-01
-8.204699999999999493e-02,-2.228899999999999881e+00,-1.644859999999999933e-01
-2.459109999999999907e-01,-2.239453999999999834e+00,-1.633880000000000055e-01
-1.713696250000000254e-01,-2.238027750000000093e+00,-1.571335000000000093e-01
-1.627109999999999945e-01,-2.240330000000000155e+00,-9.568699999999999428e-02
-1.604990000000000028e-01,-2.245101599999999920e+00,-8.418539999999999357e-02
-1.433865000000000001e-01,-2.245378999999999792e+00,-1.599194999999999922e-01
-6.233199999999999852e-02,-2.265997500000000109e+00,-7.753150000000000319e-02
-5.877700000000000286e-02,-2.261696999999999846e+00,-7.260400000000000187e-02
-8.957249999999999934e-02,-2.250600500000000004e+00,-8.303924999999999501e-02
-2.519323333333333692e-01,-2.216905333333333061e+00,-1.580026666666666524e-01
-1.910856250000000089e-01,-2.220057249999999982e+00,-1.552755625000000195e-01
-2.578763333333333185e-01,-2.180970000000000297e+00,-1.531190000000000051e-01
-2.068361999999999978e-01,-2.192772999999999861e+00,-1.455233999999999972e-01
-1.668668888888888979e-01,-2.187024888888889240e+00,-1.300762222222222042e-01
-4.455148965517241044e-01,-2.150483275862068666e+00,-1.531901379310344757e-01
-3.529143333333333299e-01,-2.155949333333333051e+00,-1.527231333333333163e-01
-4.736099999999999755e-01,-2.144645000000000135e+00,-1.472519999999999940e-01
-3.703386315789474192e-01,-2.135289736842105324e+00,-1.520423157894736921e-01
-4.439630714285714985e-01,-2.151361464285714398e+00,-1.302218214285714437e-01
-3.586708571428571801e-01,-2.154697095238095272e+00,-1.302450952380952154e-01
-4.701505000000000267e-01,-2.141286000000000023e+00,-1.294352500000000017e-01
-3.666091666666668192e-01,-2.133241333333333323e+00,-1.283713333333333373e-01
-2.849739999999999496e-01,-2.156477642857142829e+00,-1.547391428571428806e-01
-3.042341999999999547e-01,-2.129946299999999848e+00,-1.471807999999999728e-01
-2.434050000000000102e-01,-2.151209999999999845e+00,-1.377439999999999776e-01
-1.792693333333333361e-01,-2.162697444444444450e+00,-1.309434444444444456e-01
-2.753979999999999762e-01,-2.129069916666666451e+00,-1.309756666666666847e-01
-2.009215000000000306e-01,-2.133237714285713960e+00,-1.244200000000000167e-01
-1.558939999999999770e-01,-2.219800999999999913e+00,-1.010049999999999976e-01
-1.586607999999999907e-01,-2.180947399999999536e+00,-1.068131999999999832e-01
-1.597236923076922888e-01,-2.218001923076923010e+00,-8.461500000000000965e-02
-2.587298000000000098e-01,-2.184496400000000005e+00,-8.128779999999999339e-02
-1.990646874999999483e-01,-2.186233125000000221e+00,-8.192343750000000147e-02
-4.465271599999999785e-01,-2.152348719999999549e+00,-1.054162399999999944e-01
-3.535158421052632116e-01,-2.152476105263158246e+00,-1.063007894736842235e-01
-4.559272500000000061e-01,-2.142968250000000019e+00,-1.112264999999999920e-01
-3.676791875000000043e-01,-2.130118750000000283e+00,-1.066826875000000119e-01
-4.470494999999999886e-01,-2.152933781249999790e+00,-8.349528125000001133e-02
-3.484400000000000275e-01,-2.154315833333332986e+00,-8.311262499999999553e-02
-4.564506666666666157e-01,-2.140644666666666307e+00,-8.564366666666665961e-02
-3.759788124999999814e-01,-2.130353187499999912e+00,-8.289643749999998923e-02
-1.720477272727272411e-01,-2.157295727272726893e+00,-1.034740909090909045e-01
-2.474179999999999990e-01,-2.117468000000000128e+00,-9.709199999999999775e-02
-1.930494499999999836e-01,-2.131282399999999910e+00,-1.076132999999999951e-01
-2.773633333333333506e-01,-2.154863999999999891e+00,-7.796100000000000252e-02
-1.914687777777778210e-01,-2.160816166666666316e+00,-8.554383333333331896e-02
-2.700117692307692496e-01,-2.132340230769230960e+00,-8.196115384615383637e-02
-2.114946666666667197e-01,-2.129394250000000266e+00,-8.447908333333331576e-02
-8.998399999999999455e-02,-2.229884999999999895e+00,-1.628830000000000000e-01
-1.117340000000000000e-01,-2.158641999999999950e+00,-1.441039999999999821e-01
-1.278084375000000106e-01,-2.157550624999999389e+00,-1.292802499999999855e-01
-1.193107777777777934e-01,-2.133762222222222338e+00,-1.269993333333333252e-01
-9.535119999999999707e-02,-2.183416000000000246e+00,-9.981560000000000432e-02
-1.041347692307692530e-01,-2.218918692307692009e+00,-8.268753846153847897e-02
-1.052784444444444661e-01,-2.187353222222222282e+00,-8.424388888888888205e-02
-1.143470555555555629e-01,-2.158896111111110905e+00,-1.061798888888888792e-01
-1.112376000000000059e-01,-2.134223999999999677e+00,-1.095763000000000015e-01
-1.028775454545454299e-01,-2.163942454545454197e+00,-8.567418181818181599e-02
-9.701599999999999113e-02,-2.142415999999999876e+00,-8.565649999999999653e-02
-3.841956666666666576e-01,-2.108830333333333584e+00,-2.203656666666666819e-01
-3.905560000000000143e-01,-2.114818999999999782e+00,-1.900459999999999927e-01
-3.555249999999999799e-01,-2.114819999999999922e+00,-1.280139999999999889e-01
-2.781352000000000269e-01,-2.099581600000000048e+00,-1.262532000000000099e-01
-2.679701999999999917e-01,-2.072575599999999962e+00,-1.225025999999999893e-01
-3.934849999999999737e-01,-2.112350999999999868e+00,-9.958699999999999497e-02
-3.867769999999999819e-01,-2.114536999999999889e+00,-9.325899999999999468e-02
-2.562647999999999593e-01,-2.098848999999999965e+00,-1.053977999999999859e-01
-2.210056153846153559e-01,-2.109713923076923070e+00,-1.054436923076923216e-01
-2.744026250000000111e-01,-2.070967437500000230e+00,-1.079008124999999985e-01
-2.695800000000000418e-01,-2.100545624999999639e+00,-8.621800000000000297e-02
-2.270043333333333357e-01,-2.106442333333333305e+00,-8.617683333333332751e-02
-2.807042000000000148e-01,-2.066979133333333163e+00,-8.137740000000001639e-02
-2.758940769230769363e-01,-2.050836769230769630e+00,-1.025625384615384550e-01
-2.702553571428571444e-01,-2.052933357142856963e+00,-8.721700000000000286e-02
-1.622560000000000113e-01,-2.239882999999999846e+00,-2.711399999999999921e-02
-1.639550000000000174e-01,-2.243920249999999950e+00,-1.157131249999999827e-02
-1.623709999999999876e-01,-2.263393000000000210e+00,5.722999999999999789e-03
-1.840212400000000026e-01,-2.247137600000000290e+00,9.504959999999999798e-03
-6.115000000000000296e-02,-2.273880999999999819e+00,-6.350400000000000489e-02
-5.857733333333333542e-02,-2.267425333333333182e+00,-5.642700000000000493e-02
-9.387399999999998523e-02,-2.246501923076923202e+00,-6.034961538461537656e-02
-6.521799999999999820e-02,-2.264533000000000129e+00,-3.072149999999999881e-02
-5.911399999999999988e-02,-2.280354500000000062e+00,-3.916150000000000186e-02
-8.793333333333333557e-02,-2.241815533333333388e+00,-3.674326666666666991e-02
-5.364350000000000368e-02,-2.294368833333333413e+00,-1.291600000000000213e-02
-4.953233333333332405e-02,-2.296338833333333440e+00,8.143166666666666609e-03
-6.234299999999999564e-02,-2.264665499999999998e+00,-1.615600000000000022e-02
-5.544659999999999173e-02,-2.276627200000000073e+00,-1.198660000000000177e-02
-8.746808333333333518e-02,-2.242872750000000082e+00,-1.441683333333333185e-02
-5.495163636363636223e-02,-2.276418545454546027e+00,9.050363636363635902e-03
-1.072409666666667011e-01,-2.243813199999999952e+00,9.312133333333331639e-03
-6.079699999999999688e-02,-2.260622999999999827e+00,1.957199999999999912e-02
-1.601125999999999938e-01,-2.212126200000000154e+00,-6.302109999999998269e-02
-2.593457000000000123e-01,-2.179908499999999805e+00,-6.261960000000001136e-02
-1.883057333333333638e-01,-2.187126866666666558e+00,-5.958326666666666216e-02
-1.635745999999999867e-01,-2.211783533333333107e+00,-3.625040000000000207e-02
-2.625533076923077247e-01,-2.185281615384615517e+00,-3.599653846153845482e-02
-1.946140555555555818e-01,-2.188835500000000600e+00,-3.737238888888888555e-02
-4.433048749999999316e-01,-2.153624687499999801e+00,-6.002596874999999166e-02
-3.659144615384615218e-01,-2.151430384615384384e+00,-6.202246153846153326e-02
-4.770851999999999871e-01,-2.143085000000000129e+00,-6.133980000000001376e-02
-3.592438421052631670e-01,-2.132076421052631510e+00,-5.846094736842105677e-02
-4.384712999999999528e-01,-2.157086633333333392e+00,-3.760466666666666125e-02
-3.717511153846153604e-01,-2.155402499999999222e+00,-3.499750000000000083e-02
-4.797773750000000059e-01,-2.142258249999999808e+00,-3.576224999999999543e-02
-3.430976500000000318e-01,-2.133157400000000425e+00,-4.013775000000000676e-02
-2.733594285714285865e-01,-2.157391714285714190e+00,-6.185799999999998938e-02
-1.946083999999999592e-01,-2.158643600000000440e+00,-6.020189999999999569e-02
-2.851435714285713852e-01,-2.132441642857143105e+00,-6.004164285714284899e-02
-2.093812857142857697e-01,-2.130448071428571399e+00,-5.923864285714285777e-02
-2.484296249999999873e-01,-2.157777124999999963e+00,-3.580250000000000099e-02
-1.928505000000000080e-01,-2.161221083333333404e+00,-3.838608333333333456e-02
-2.848430526315790523e-01,-2.127919052631579433e+00,-3.824105263157894646e-02
-2.011804583333333951e-01,-2.127510083333333579e+00,-3.751275000000000442e-02
-2.689669999999999561e-01,-2.211683499999999913e+00,-4.994000000000000175e-03
-1.887775882352941137e-01,-2.213462176470588183e+00,-1.451388235294117680e-02
-2.574810000000000154e-01,-2.189606250000000198e+00,-1.287108333333333160e-02
-1.979883846153846216e-01,-2.185111307692307658e+00,-1.526492307692307697e-02
-2.541274000000000588e-01,-2.212956199999999818e+00,4.643599999999999464e-03
-1.970211304347826153e-01,-2.219753521739130431e+00,7.879434782608695995e-03
-2.650296666666666634e-01,-2.193404833333333581e+00,1.024574999999999965e-02
-1.897893750000000102e-01,-2.187303374999999939e+00,8.723250000000000101e-03
-4.408653548387096444e-01,-2.154848193548387858e+00,-1.446170967741935466e-02
-3.625629024390243926e-01,-2.156781731707316130e+00,-1.391175609756097921e-02
-4.726847999999999606e-01,-2.143984000000000112e+00,-1.583160000000000123e-02
-3.390489999999999893e-01,-2.145153999999999783e+00,-2.288000000000000103e-02
-4.449296666666666122e-01,-2.153313083333334710e+00,7.747250000000000664e-03
-3.596246458333333673e-01,-2.158285229166665875e+00,8.601874999999996677e-03
-4.821130000000000138e-01,-2.145099999999999785e+00,1.316299999999999935e-02
-2.835468666666666748e-01,-2.153735333333333113e+00,-1.354659999999999719e-02
-2.009164166666666806e-01,-2.158499666666667149e+00,-1.217850000000000009e-02
-2.799887272727273335e-01,-2.130536999999999903e+00,-1.434009090909091171e-02
-2.015888124999999642e-01,-2.133117625000000128e+00,-1.707437500000000274e-02
-2.765636818181818057e-01,-2.157599045454545728e+00,1.003222727272727252e-02
-1.952565384615384536e-01,-2.162690999999999697e+00,7.003307692307693226e-03
-2.839864999999999751e-01,-2.134457437500000498e+00,8.706500000000000697e-03
-2.267804999999999960e-01,-2.135205500000000089e+00,1.333999999999999899e-03
-1.140906666666666874e-01,-2.214489277777778042e+00,-6.060822222222220917e-02
-1.018133571428571221e-01,-2.184301642857143122e+00,-6.055314285714286093e-02
-1.040434285714285506e-01,-2.218840999999999841e+00,-3.748321428571428637e-02
-9.744385714285710987e-02,-2.187365666666666986e+00,-3.786176190476190501e-02
-8.832983333333332965e-02,-2.158271083333333173e+00,-6.166374999999999634e-02
-8.377600000000000324e-02,-2.145134999999999792e+00,-7.040899999999999936e-02
-1.120325000000000071e-01,-2.163912285714285400e+00,-3.626607142857142529e-02
-1.320069999999999855e-01,-2.142217000000000038e+00,-3.028749999999999845e-02
-1.029824583333333043e-01,-2.219356749999999767e+00,-1.327949999999999964e-02
-1.023268666666666549e-01,-2.190392866666666993e+00,-1.431126666666666589e-02
-1.109008620689655167e-01,-2.221939793103449023e+00,9.963206896551725714e-03
-9.862181818181815773e-02,-2.189282045454545855e+00,6.997636363636364730e-03
-1.091332941176470783e-01,-2.159915588235294059e+00,-1.512452941176470507e-02
-1.299132500000000079e-01,-2.142512750000000299e+00,-1.541824999999999966e-02
-9.773239999999999705e-02,-2.163006999999999902e+00,2.460100000000000654e-03
-1.264160000000000006e-01,-2.145207999999999782e+00,-1.601999999999999908e-03
-1.586770000000000125e-01,-2.261709999999999887e+00,4.126099999999999907e-02
-1.735056000000000098e-01,-2.248546919999999893e+00,3.099903999999999507e-02
-1.606750000000000123e-01,-2.248776166666667020e+00,4.719433333333333119e-02
-3.302889999999999993e-01,-2.234611499999999751e+00,7.874150000000000593e-02
-3.599809999999999954e-01,-2.261823000000000139e+00,1.025090000000000029e-01
-3.598658571428571262e-01,-2.242099380952381260e+00,1.019228095238095405e-01
-2.628106666666666369e-01,-2.241030333333332791e+00,8.199800000000000144e-02
-1.794816666666666782e-01,-2.245366000000000195e+00,8.165299999999998948e-02
-2.387595000000000134e-01,-2.264955999999999747e+00,1.071860000000000035e-01
-2.186006500000000075e-01,-2.272729049999999695e+00,1.028343000000000035e-01
-2.530896666666666572e-01,-2.246083433333333268e+00,9.905179999999999541e-02
-2.028720000000000245e-01,-2.252042999999999573e+00,1.010285833333333522e-01
-4.317366666666666575e-02,-2.302516333333333165e+00,3.157533333333333719e-02
-1.228930000000000022e-01,-2.263201500000000088e+00,3.224649999999999739e-02
-5.225168749999999085e-02,-2.272816125000000298e+00,3.135374999999999968e-02
-9.798820689655173000e-02,-2.243474206896551415e+00,2.980610344827586480e-02
-5.071649999999999769e-02,-2.255856999999999779e+00,3.763700000000000379e-02
-8.992649999999999255e-02,-2.267233500000000124e+00,5.332349999999999590e-02
-4.802616666666667533e-02,-2.268187124999999416e+00,5.420433333333333353e-02
-9.277800000000001324e-02,-2.241701259259259338e+00,5.474411111111111838e-02
-5.555060000000000553e-02,-2.256138599999999883e+00,5.720820000000000072e-02
-7.594700000000000062e-02,-2.324346999999999941e+00,1.077369999999999994e-01
-9.567700000000001204e-02,-2.300443500000000085e+00,1.078590000000000104e-01
-6.546300000000000729e-02,-2.269767200000000873e+00,7.880819999999999492e-02
-4.970135294117646735e-02,-2.269951588235294082e+00,7.845970588235294529e-02
-9.708642105263158573e-02,-2.241415210526315427e+00,7.843410526315790221e-02
-4.353825000000000056e-02,-2.257497749999999748e+00,7.557925000000000060e-02
-7.582482352941177783e-02,-2.275636411764705880e+00,1.009416470588235110e-01
-5.047930769230768444e-02,-2.274141025641025937e+00,1.012744615384615354e-01
-1.060166315789473623e-01,-2.243227578947367462e+00,1.030829473684210795e-01
-3.707799999999999985e-02,-2.256453000000000042e+00,9.339300000000000379e-02
-3.215859999999999830e-01,-2.204610999999999876e+00,3.864399999999999780e-02
-3.300872999999999724e-01,-2.188985299999999690e+00,3.331599999999999839e-02
-3.307302307692307486e-01,-2.216534692307692289e+00,5.502600000000000546e-02
-3.395119999999999805e-01,-2.194519375000000050e+00,5.284112500000000961e-02
-3.097989999999999911e-01,-2.204219000000000150e+00,3.799099999999999699e-02
-1.923157200000000233e-01,-2.218758359999999819e+00,3.178884000000001264e-02
-2.799518999999999758e-01,-2.188426600000000111e+00,3.228494999999999976e-02
-1.962857857142857043e-01,-2.194770642857143184e+00,3.159878571428571814e-02
-2.937961666666666360e-01,-2.214421666666666511e+00,5.811800000000000299e-02
-1.781457666666666773e-01,-2.214879566666666744e+00,5.691790000000001432e-02
-2.724303571428571269e-01,-2.191094857142857233e+00,5.176150000000000889e-02
-2.023659230769230544e-01,-2.194399576923076634e+00,5.455988461538462814e-02
-4.467189500000000035e-01,-2.153981924999999187e+00,3.079847500000000224e-02
-3.638934634146342439e-01,-2.158889731707315907e+00,3.150048780487804678e-02
-4.448810000000000264e-01,-2.144149999999999778e+00,2.684500000000000081e-02
-4.410846486486486584e-01,-2.154076108108108567e+00,5.505197297297297065e-02
-3.745682424242422481e-01,-2.159582939393939416e+00,5.467096969696970399e-02
-4.772228000000000026e-01,-2.143680000000000252e+00,5.030620000000000230e-02
-2.694016842105264042e-01,-2.161693421052631514e+00,3.043268421052630970e-02
-2.276769999999999905e-01,-2.158935571428571176e+00,2.879342857142857398e-02
-2.701636666666666908e-01,-2.136012083333333589e+00,3.182458333333332973e-02
-2.312029999999999919e-01,-2.142459000000000113e+00,4.094099999999999823e-02
-2.785187894736842473e-01,-2.160824157894736697e+00,5.574889473684210145e-02
-2.114481428571428345e-01,-2.163438999999999890e+00,5.553085714285714569e-02
